source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,18354144,18354144,US20230408505A1,11946929,SANDWICH ASSAYS IN DROPLETS,2023-07-18,2023,2023-12-21,2024-04-02,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18354144,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18354151,18354151,US20230417765A1,12467931,DIGITAL PROTEIN QUANTIFICATION,2023-07-18,2023,2023-12-28,2025-11-11,Bio-Rad Europe GmbH,"Bio-Rad Europe GmbH; Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18354151,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad europe gmbh bio rad laboratories inc || bio rad europe gmbh,3,3,0,4,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18359296,18359296,US20240011974A1,,COMPOSITIONS AND METHODS FOR MOLECULAR LABELING,2023-07-26,2023,2024-01-11,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18359296,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18360870,18360870,US20240001338A1,12263467,"MIXED MODE CATION EXCHANGE CHROMATOGRAPHY LIGANDS BASED ON 1,3-DIOXOISOINDOLIN-2-YL STRUCTURES",2023-07-28,2023,2024-01-04,2025-04-01,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18360870,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18362530,18362530,US20230372935A1,12090480,PARTITION-BASED METHOD OF ANALYSIS,2023-07-31,2023,2023-11-23,2024-09-17,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18362530,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18370566,18370566,US20240102086A1,,UNIVERSAL FLUORESCENT PROBES ACTIVATED WITH RNaseH2,2023-09-20,2023,2024-03-28,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18370566,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18381371,18381371,US20240093268A1,12227792,MDA USING BEAD OLIGONUCLEOTIDE,2023-10-18,2023,2024-03-21,2025-02-18,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18381371,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18381400,18381400,US20240132953A1,,METHODS AND COMPOSITIONS FOR TRACKING BARCODES IN PARTITIONS,2023-10-18,2023,2024-04-25,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18381400,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18381818,18381818,US20240066519A1,,SYSTEM AND METHOD FOR TARGET MATERIAL RETRIEVAL FROM MICROWELLS,2023-10-19,2023,2024-02-29,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18381818,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18383828,18383828,US20240142414A1,12345688,DYNAMIC AXIAL COMPRESSION FOR PREPARATIVE COLUMNS USING EXTERNAL COMPRESSION,2023-10-25,2023,2024-05-02,2025-07-01,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18383828,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18384323,18384323,US20240060872A1,,CELL CAPTURE SYSTEM AND METHOD OF USE,2023-10-26,2023,2024-02-22,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18384323,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18386975,18386975,US20240076726A1,12275989,EMULSION COMPOSITIONS AND METHODS OF THEIR USE,2023-11-03,2023,2024-03-07,2025-04-15,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18386975,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18400468,18400468,US20240150813A1,,MANIPULATING DROPLET SIZE,2023-12-29,2023,2024-05-09,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18400468,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18448631,18448631,US20230393069A1,,ENZYME QUANTIFICATION,2023-08-11,2023,2023-12-07,,"Bio-Rad Laboratories, inc.","Bio-Rad Laboratories, inc.",,,Utility,https://patentcenter.uspto.gov/applications/18448631,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18449107,18449107,US20240124856A1,12221634,METHODS OF cDNA PREPARATION,2023-08-14,2023,2024-04-18,2025-02-11,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18449107,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18465321,18465321,US20240084374A1,,METHOD FOR ESTIMATION OF FETAL FRACTION IN CELL-FREE DNA FROM MATERNAL SAMPLE,2023-09-12,2023,2024-03-14,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18465321,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18465623,18465623,US20240002910A1,12378598,DIGITAL ANALYTE ANALYSIS,2023-09-12,2023,2024-01-04,2025-08-05,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18465623,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18499894,18499894,US20240158847A1,,TRANSPOSASE-BASED GENOMIC ANALYSIS,2023-11-01,2023,2024-05-16,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18499894,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18502243,18502243,US20240094223A1,12601747,BIOMARKER COMBINATIONS TO SIMULTANEOUSLY EVALUATE NON-ALCOHOLIC STEATOHEPATITIS AND HEPATIC FIBROSIS STATUS,2023-11-06,2023,2024-03-21,2026-04-14,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.; BIO-RAD EUROPE GMBH",,,Utility,https://patentcenter.uspto.gov/applications/18502243,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc bio rad europe gmbh || bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18514645,18514645,US20240093271A1,12031175,DIGITAL ANALYTE ANALYSIS,2023-11-20,2023,2024-03-21,2024-07-09,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18514645,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18518124,18518124,US20240082847A1,,METHOD AND SYSTEM FOR THERMALLY CONTROLLING A CHEMICAL REACTION IN DROPLETS,2023-11-22,2023,2024-03-14,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18518124,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18519957,18519957,US20240093280A1,,EMULSION CHEMISTRY FOR ENCAPSULATED DROPLETS,2023-11-27,2023,2024-03-21,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18519957,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18536935,18536935,US20240132939A1,12241116,DIGITAL ANALYTE ANALYSIS,2023-12-12,2023,2024-04-25,2025-03-04,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18536935,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18538076,18538076,US20240185950A1,,DIGITAL ANALYSIS OF NUCLEIC ACID MODIFICATION,2023-12-13,2023,2024-06-06,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18538076,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,18572506,18572506,US20240290085A1,,CLASSIFICATION OF INTERFERENCE WITH DIAGNOSTIC TESTING OF DEFECTS IN BLANK TEST CARDS,2023-12-20,2023,2024-08-29,,BIO-RAD EUROPE GMBH,BIO-RAD EUROPE GMBH,,,Utility,https://patentcenter.uspto.gov/applications/18572506,2023,BIO,Bio-Rad Laboratories,Bio-Rad,Bio-Rad,,bio rad,applicant_names; first_applicant,company_alias,generic_mention,bio rad europe gmbh,1,1,0,2,0.92,False,,Bio-Rad,applicant_names,company_alias
uspto,63450905,63450905,,,IMAGING OF STAIN-FREE FLUORESCENCE ON WESTERN BLOT MEMBRANES WITH EXCITATION BY EPI ILLUMINATION WITH UV LEDs,2023-03-08,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63450905,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63450912,63450912,,,CHROMATIC FOCUSING VIA FILTER THICKNESS TUNING,2023-03-08,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63450912,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63452010,63452010,,,PROBE CLEANING SYSTEM AND METHOD,2023-03-14,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63452010,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63452640,63452640,,,CLICK-CHEMISTRY BASED BARCODING,2023-03-16,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63452640,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63455903,63455903,,,CELL FIXATIVE AGENTS FOR SINGLE CELL SEQUENCING,2023-03-30,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63455903,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63463318,63463318,,,PARTICULATE HYDROXYAPATITE (HA) SUBSTRATES AND USES THEREOF,2023-05-02,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63463318,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63463319,63463319,,,POLYMER-HYDROXYAPATITE COMPOSITE MEMBRANES,2023-05-02,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63463319,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63463322,63463322,,,POLYMER-TEMPLATED HYDROXYAPATITE AND USES THEREOF FOR PURIFICATION OF TARGET MOLECULES,2023-05-02,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63463322,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63464263,63464263,,,MULTIMODAL CHROMATOGRAPHY RESINS WITH ANIONIC AND CATIONIC LIGANDS,2023-05-05,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63464263,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63472183,63472183,,,METHOD FOR ESTIMATION OF FETAL FRACTION IN CELL-FREE DNA FROM MATERNAL SAMPLE,2023-06-09,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63472183,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63500284,63500284,,,SPYCATCHER ANALOGS AND USES THEREOF,2023-05-05,2023,,,BIO-RAD ABD SEROTEC GMBH,BIO-RAD ABD SEROTEC GMBH,,,Provisional,https://patentcenter.uspto.gov/applications/63500284,2023,BIO,Bio-Rad Laboratories,Bio-Rad,Bio-Rad,,bio rad,applicant_names; first_applicant,company_alias,generic_mention,bio rad abd serotec gmbh,1,1,0,2,0.92,False,,Bio-Rad,applicant_names,company_alias
uspto,63503365,63503365,,,LINKAGE ASSAY,2023-05-19,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63503365,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63503496,63503496,,,MIXED MODE SUBTRACTIVE ANION EXCHANGE CHROMATOGRAPHY LIGANDS BASED ON 4-(2-(DIMETHYLAMINO)ETHOXY)ANILINE STRUCTURES,2023-05-22,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63503496,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63514258,63514258,,,RNA FRAGMENTATION ASSAY,2023-07-18,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63514258,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63514940,63514940,,,REMOVABLE PARTITION DEVICE FOR HOLDING TUBES IN SAMPLE RACKS,2023-07-21,2023,,,"BIO-RAD LABORATORIES, INC.","BIO-RAD LABORATORIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63514940,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
uspto,63527772,63527772,,,METHODS AND COMPOSITIONS FOR RESOLVING MULTI-BEAD PARTITIONS,2023-07-19,2023,,,"Bio-Rad Laboratories, Inc.","Bio-Rad Laboratories, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63527772,2023,BIO,Bio-Rad Laboratories,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,Bio-Rad; Bio-Rad Laboratories; Bio-Rad Laboratories Inc,,bio rad; bio rad laboratories; bio rad laboratories inc,applicant_names; first_applicant,company_alias,generic_mention,bio rad laboratories inc,3,3,0,6,0.94,False,,Bio-Rad Laboratories,applicant_names,company_alias
