source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,63436021,63436021,,,METHODS AND APPARATUS FOR INCUBATING DROPLETS,2022-12-29,2022,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63436021,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63436068,63436068,,,LIQUID DISPENSING WITH REDUCED DROPLET EVAPORATION,2022-12-29,2022,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63436068,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022011703,PCTUS2022011703,,,SPATIAL NUCLEIC ACID DETECTION USING OLIGONUCLEOTIDE MICROARRAYS,2022-01-07,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022011703,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022014582,PCTUS2022014582,,,APPARATUS AND METHODS FOR TRANSFERRING A TISSUE SECTION,2022-01-31,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022014582,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022017750,PCTUS2022017750,,,MULTILAYER COATING FOR INTERFACE CONES,2022-02-24,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022017750,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022018031,PCTUS2022018031,,,SRS CONTOURED MULTI-LAYER MULTILEAF COLLIMATOR,2022-02-25,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022018031,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022018032,PCTUS2022018032,,,REFILLABLE ION CHAMBER WITH AUTOMATED PURGING SYSTEM,2022-02-25,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022018032,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022018044,PCTUS2022018044,,,HYDROCINNAMOYL PROTECTED RIBOGUANOSINE PHOSPHORAMIDITES FOR DECREASING DEPYRIMIDINATION FROM ALKYL AMINE EXPOSURE DURING FINAL DEPROTECTION,2022-02-26,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022018044,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022019267,PCTUS2022019267,,,USE OF MAGNETIC ELEMENTS TO SHAPE AND DEFOCUS CHARGED PARTICLE BEAMS,2022-03-08,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022019267,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022020122,PCTUS2022020122,,,SYSTEM AND METHOD FOR ANALYZING BIOLOGICAL MATERIAL,2022-03-14,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022020122,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022022082,PCTUS2022022082,,,BEAM SPOT TUNING IN A RADIATION THERAPY SYSTEM,2022-03-28,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022022082,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022022083,PCTUS2022022083,,,BEAM SPOT TUNING IN A RADIATION THERAPY SYSTEM BASED ON RADIATION FIELD MEASUREMENTS,2022-03-28,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022022083,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022023704,PCTUS2022023704,,,GAS CHROMATOGRAPHY SYSTEM,2022-04-06,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022023704,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022025857,PCTUS2022025857,,,PATIENT MARKING AND POSITIONING IN A RADIATION THERAPY SYSTEM,2022-04-21,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022025857,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022027419,PCTUS2022027419,,,CHIMERIC IMMUNOGENS AND METHODS FOR MAKING POLYCLONAL ANTIBODIES AGAINST SPECIFIC EPITOPES,2022-05-03,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022027419,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022033441,PCTUS2022033441,,,VISUAL INTERFACE FOR GENERATION OF GROUPS AND EXPERIMENT BUILDING,2022-06-14,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022033441,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022033671,PCTUS2022033671,,,APPARATUSES AND METHODS FOR PRODUCING EMBOLIC MICROSPHERES,2022-06-15,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022033671,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022034154,PCTUS2022034154,,,"MONITOR FOR HIGH DOSE RATE ELECTRON THERAPY, SYSTEM AND METHOD",2022-06-20,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022034154,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022038973,PCTUS2022038973,,,METHODS OF MAKING MONODISPERSE POPULATIONS OF POLYARYLKETONE OR POLYARYLTHIOETHERKETONE PARTICLES,2022-07-30,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022038973,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022039193,PCTUS2022039193,,,ASSEMBLY OF LONG NUCLEIC ACIDS BY LIGATION USING INDEXED SPLINT OLIGOS,2022-08-02,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022039193,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022040248,PCTUS2022040248,,,MOVABLE/REPLACEABLE HIGH INTENSITY TARGET AND MULTIPLE ACCELERATOR SYSTEMS AND METHODS,2022-08-12,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022040248,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022040253,PCTUS2022040253,,,MOVABLE/REPLACEABLE HIGH INTENSITY TARGET AND MULTIPLE ACCELERATOR SYSTEMS AND METHODS,2022-08-12,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022040253,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022040254,PCTUS2022040254,,,MOVABLE/REPLACEABLE HIGH INTENSITY TARGET AND MULTIPLE ACCELERATOR SYSTEMS AND METHODS,2022-08-12,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022040254,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022041175,PCTUS2022041175,,,MACHINE LEARNING FOR INTELLIGENT RADIOTHERAPY DATA ANALYTICS,2022-08-23,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022041175,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022043202,PCTUS2022043202,,,AI-BASED ATLAS MAPPING SLICE LOCALIZER FOR DEEP LEARNING AUTOSEGMENTATION,2022-09-12,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022043202,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022043553,PCTUS2022043553,,,METHODS FOR USING GUIDE RNAS WITH CHEMICAL MODIFICATIONS,2022-09-14,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022043553,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022044268,PCTUS2022044268,,,PINHOLE COLLIMATOR SYSTEMS AND METHODS,2022-09-21,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022044268,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022048957,PCTUS2022048957,,,APPARATUS AND METHODS FOR GENERATING AND ANALYZING THREE-DIMENSIONAL CELLULAR MATERIALS,2022-11-04,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022048957,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022049381,PCTUS2022049381,,,WELLPLATE APPARATUS AND METHOD FOR FILLING SAME,2022-11-09,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022049381,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022072884,PCTUS2022072884,,,ABLATION PROBES WITH GUIDANCE INDICATORS TO SUPPORT LOCATION AND DIRECTION GUIDANCE SYSTEMS,2022-06-10,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022072884,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022073002,PCTUS2022073002,,,MICROWAVE ABLATION PROBE WITH CHOKE,2022-06-17,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022073002,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022073821,PCTUS2022073821,,,APPARATUSES AND METHODS FOR PRODUCING EMBOLIC PARTICLES WITH ACTIVATED LOADING SITES,2022-07-18,2022,,,VARIAN MEDICAL SYSTEMS INC.,VARIAN MEDICAL SYSTEMS INC.,,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022073821,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022076317,PCTUS2022076317,,,GUIDE RNAS WITH CHEMICAL MODIFICATION FOR PRIME EDITING,2022-09-12,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022076317,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022076832,PCTUS2022076832,,,METHODS AND APPARATUS FOR RADIOABLATION TREATMENT AREA TARGETING AND GUIDANCE,2022-09-22,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022076832,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022076835,PCTUS2022076835,,,METHODS AND APPARATUS FOR RADIOABLATION TREATMENT AREA TARGETING AND GUIDANCE,2022-09-22,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022076835,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,PCTUS2022076891,PCTUS2022076891,,,METHODS AND APPARATUS FOR DUPLEX NUCLEOTIDE PURIFICATION,2022-09-22,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022076891,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022077402,PCTUS2022077402,,,MAGNETIC NANOPARTICLES FOR SAMPLE SEPARATION,2022-09-30,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022077402,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022077884,PCTUS2022077884,,,METHODS AND SYSTEMS FOR DETERMINING METABOLIC POISE AND CAPACITY OF LIVING CELLS,2022-10-11,2022,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022077884,2022,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,PCTUS2022078290,PCTUS2022078290,,,METHODS OF AND APPARATUS FOR TREATMENT WITH FLASH RADIOTHERAPY,2022-10-18,2022,,,"VARIAN MEDICAL SYSTEMS, INC.","VARIAN MEDICAL SYSTEMS, INC.; AARHUS UNIVERSITET; CENTRAL DENMARK REGION",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2022078290,2022,A,Agilent Technologies,Varian,Varian,,varian,applicant_names; first_applicant,company_alias,methods_or_use,varian medical systems inc aarhus universitet central denmark region || varian medical systems inc,1,1,0,2,0.54,True,context_required_term; single_token_term; low_confidence,Varian,applicant_names,company_alias
uspto,17582455,17582455,US20220243714A1,,PUMP CONTROL BASED ON BUBBLE DETECTION,2022-01-24,2022,2022-08-04,,"MASTERFLEX, LLC","MASTERFLEX, LLC",,,Utility,https://patentcenter.uspto.gov/applications/17582455,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
uspto,17670996,17670996,US20220390023A1,11692633,PINCH CLAMP AND MOUNT,2022-02-14,2022,2022-12-08,2023-07-04,"MASTERFLEX, LLC","MASTERFLEX, LLC",,,Utility,https://patentcenter.uspto.gov/applications/17670996,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
uspto,17716128,17716128,,11926708,FLUOROSILICONE COMPOSITIONS AND METHODS RELATED THERETO,2022-04-08,2022,,2024-03-12,NUSIL TECHNOLOGY LLC,NUSIL TECHNOLOGY LLC,,,Utility,https://patentcenter.uspto.gov/applications/17716128,2022,AVTR,Avantor,NuSil,NuSil,,nusil,applicant_names; first_applicant,company_alias,generic_mention,nusil technology llc,1,1,0,2,0.88,True,single_token_term,NuSil,applicant_names,company_alias
uspto,17779772,17779772,US20230025643A1,12404352,ENCAPSULATED CATALYST FOR ONE-PART ORGANOPOLYSILOXANE SYSTEMS AND METHODS RELATED THERETO,2022-05-25,2022,2023-01-26,2025-09-02,NUSIL TECHNOLOGY LLC,NUSIL TECHNOLOGY LLC,,,Utility,https://patentcenter.uspto.gov/applications/17779772,2022,AVTR,Avantor,NuSil,NuSil,,nusil,applicant_names; first_applicant,company_alias,generic_mention,nusil technology llc,1,1,0,2,0.88,True,single_token_term,NuSil,applicant_names,company_alias
uspto,17885881,17885881,US20230047183A1,12162653,CAP WITH DUAL VALVE ASEPTIC SEALS,2022-08-11,2022,2023-02-16,2024-12-10,Avantor Fluid Handling LLC,Avantor Fluid Handling LLC,,,Utility,https://patentcenter.uspto.gov/applications/17885881,2022,AVTR,Avantor,Avantor,Avantor,,avantor,applicant_names; first_applicant,company_alias,generic_mention,avantor fluid handling llc,1,1,0,2,0.94,True,single_token_term,Avantor,applicant_names,company_alias
uspto,17911322,17911322,US20230114372A1,,POLYPEPTIDE AFFINITY LIGANDS AND METHODS OF USING,2022-09-13,2022,2023-04-13,,"AVANTOR PERFORMANCE MATERIALS, LLC","AVANTOR PERFORMANCE MATERIALS, LLC",,,Utility,https://patentcenter.uspto.gov/applications/17911322,2022,AVTR,Avantor,Avantor; Avantor Performance Materials,Avantor; Avantor Performance Materials,,avantor; avantor performance materials,applicant_names; first_applicant,company_alias,generic_mention,avantor performance materials llc,2,2,0,4,0.94,True,single_token_term,Avantor,applicant_names,company_alias
uspto,29827780,29827780,,D1027596,PINCH CLAMP,2022-02-22,2022,,2024-05-21,"MASTERFLEX, LLC","MASTERFLEX, LLC",,,Design,https://patentcenter.uspto.gov/applications/29827780,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
uspto,29853164,29853164,,D1060432,PUMP HEAD COVER FOR A PERISTALTIC PUMP,2022-09-13,2022,,2025-02-04,"Masterflex, LLC","Masterflex, LLC",,,Design,https://patentcenter.uspto.gov/applications/29853164,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
uspto,29853165,29853165,,D1050209,ROTOR ASSEMBLY FOR A PERISTALTIC PUMP,2022-09-13,2022,,2024-11-05,"Masterflex, LLC","Masterflex, LLC",,,Design,https://patentcenter.uspto.gov/applications/29853165,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
uspto,29858008,29858008,,D1021074,ADAPTER HOUSING FOR A PERISTALTIC PUMP,2022-10-27,2022,,2024-04-02,"Masterflex, LLC","Masterflex, LLC",,,Design,https://patentcenter.uspto.gov/applications/29858008,2022,AVTR,Avantor,Masterflex,Masterflex,,masterflex,applicant_names; first_applicant,company_alias,generic_mention,masterflex llc,1,1,0,2,0.85,True,single_token_term,Masterflex,applicant_names,company_alias
